PreviewChartOffset,SongIndexOffset,FileNameOffset0,FileNameOffset1,FileNameOffset2,FileNameOffset3,FileNameOffset4,Floors,Level,StepchartType,Padding1,UnkownQuestWorld,MissionNameOffset0,MissionNameOffset1,MissionNameOffset2,MissionNameOffset3,MissionNameOffset4,Padding2,Padding3,Padding4,
1014,1014,s10_mp,s10_mp,s10_mp,s10_mp,s10_mp,1,10,0,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1014,1014,s13,s13,s13,s13,s13,1,13,64,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1014,1014,s14_14,s14_14,s14_14,s14_14,s14_14,1,14,0,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1014,1014,d7_7,d7_7,d7_7,d7_7,d7_7,1,7,2,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1014,1014,d15_15,d15_15,d15_15,d15_15,d15_15,1,15,2,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1014,1014,sp4_4,sp4_4,sp4_4,sp4_4,sp4_4,1,4,1,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
E0001014,1014,s4_4,s4_4,s4_4,s4_4,s4_4,1,4,0,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
E0001014,1014,s6_6,s6_6,s6_6,s6_6,s6_6,1,6,0,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
E0001014,1014,s10_mp,s10_mp,s10_mp,s10_mp,s10_mp,1,10,0,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
E0001014,1014,d7_7,d7_7,d7_7,d7_7,d7_7,1,7,2,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1015,1015,s_delaysample,s_delaysample,s_delaysample,s_delaysample,s_delaysample,1,0,64,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1015,1015,s3_3,s3_3,s3_3,s3_3,s3_3,1,3,0,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1015,1015,s5_5,s5_5,s5_5,s5_5,s5_5,1,5,0,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1015,1015,s8_8,s8_8,s8_8,s8_8,s8_8,1,8,0,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1015,1015,s15_15,s15_15,s15_15,s15_15,s15_15,1,15,0,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1015,1015,s16_16,s16_16,s16_16,s16_16,s16_16,1,16,0,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1015,1015,d4_4,d4_4,d4_4,d4_4,d4_4,1,4,2,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1015,1015,d11_11,d11_11,d11_11,d11_11,d11_11,1,11,2,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1015,1015,d14_lv14,d14_lv14,d14_lv14,d14_lv14,d14_lv14,1,14,2,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1015,1015,sp3_3,sp3_3,sp3_3,sp3_3,sp3_3,1,3,1,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1015,1015,dp4_4,dp4_4,dp4_4,dp4_4,dp4_4,1,4,3,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
BF029,1015,s10,s10,s10,s10,s10,3,10,0,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
E0001015,1015,s3_3,s3_3,s3_3,s3_3,s3_3,1,3,0,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
E0001015,1015,s5_5,s5_5,s5_5,s5_5,s5_5,1,5,0,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
E0001015,1015,s8_8,s8_8,s8_8,s8_8,s8_8,1,8,0,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
E0001015,1015,d4_4,d4_4,d4_4,d4_4,d4_4,1,4,2,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1016,1016,s2_2,s2_2,s2_2,s2_2,s2_2,1,2,0,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1016,1016,s4_4,s4_4,s4_4,s4_4,s4_4,1,4,0,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1016,1016,s9_9,s9_9,s9_9,s9_9,s9_9,1,9,0,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1016,1016,s11_sangwoo,s11_sangwoo,s11_sangwoo,s11_sangwoo,s11_sangwoo,1,11,64,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1016,1016,s12_kang2,s12_kang2,s12_kang2,s12_kang2,s12_kang2,1,12,64,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1016,1016,s13_minwoo,s13_minwoo,s13_minwoo,s13_minwoo,s13_minwoo,1,13,64,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1016,1016,s14_n,s14_n,s14_n,s14_n,s14_n,1,14,64,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1016,1016,s15_ahgoo,s15_ahgoo,s15_ahgoo,s15_ahgoo,s15_ahgoo,1,15,64,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1016,1016,s16_16,s16_16,s16_16,s16_16,s16_16,1,16,0,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1016,1016,d3_3,d3_3,d3_3,d3_3,d3_3,1,3,2,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1016,1016,d12_12,d12_12,d12_12,d12_12,d12_12,1,12,2,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1016,1016,d17_17,d17_17,d17_17,d17_17,d17_17,1,17,2,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1016,1016,sp2_2,sp2_2,sp2_2,sp2_2,sp2_2,1,2,1,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1016,1016,dp5_5,dp5_5,dp5_5,dp5_5,dp5_5,1,5,3,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
BF028,1016,s8,s8,s8,s8,s8,3,8,0,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
E0001016,1016,s2_2,s2_2,s2_2,s2_2,s2_2,1,2,0,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
E0001016,1016,s4_4,s4_4,s4_4,s4_4,s4_4,1,4,0,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
E0001016,1016,s9_9,s9_9,s9_9,s9_9,s9_9,1,9,0,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
E0001016,1016,d3_3,d3_3,d3_3,d3_3,d3_3,1,3,2,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1017,1017,s21_21,s21_21,s21_21,s21_21,s21_21,1,21,0,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1017,1017,s23_23,s23_23,s23_23,s23_23,s23_23,1,23,0,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1017,1017,d22_22,d22_22,d22_22,d22_22,d22_22,1,22,2,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1017,1017,d25_25,d25_25,d25_25,d25_25,d25_25,1,25,2,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1017,1017,dp3_freestyle,dp3_freestyle,dp3_freestyle,dp3_freestyle,dp3_freestyle,1,3,3,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
EF1321,1017,s,s,s,s,s,2,0,0,0,134678021,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
EF1332,1017,s,s,s,s,s,2,0,0,0,6,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1018,1018,s3_mp,s3_mp,s3_mp,s3_mp,s3_mp,1,3,0,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1018,1018,s5_5,s5_5,s5_5,s5_5,s5_5,1,5,0,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1018,1018,s8_8,s8_8,s8_8,s8_8,s8_8,1,8,0,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1018,1018,s16_16,s16_16,s16_16,s16_16,s16_16,1,16,0,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1018,1018,d9_9,d9_9,d9_9,d9_9,d9_9,1,9,2,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1018,1018,d18_18,d18_18,d18_18,d18_18,d18_18,1,18,2,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
E0001018,1018,s3_mp,s3_mp,s3_mp,s3_mp,s3_mp,1,3,0,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
E0001018,1018,s5_5,s5_5,s5_5,s5_5,s5_5,1,5,0,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
E0001018,1018,s8_8,s8_8,s8_8,s8_8,s8_8,1,8,0,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1019,1019,s2_2,s2_2,s2_2,s2_2,s2_2,1,2,0,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1019,1019,s5_5,s5_5,s5_5,s5_5,s5_5,1,5,0,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1019,1019,s8_mp,s8_mp,s8_mp,s8_mp,s8_mp,1,8,0,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1019,1019,s15_15,s15_15,s15_15,s15_15,s15_15,1,15,0,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1019,1019,d20_20,d20_20,d20_20,d20_20,d20_20,1,20,2,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1019,1019,sp2_2,sp2_2,sp2_2,sp2_2,sp2_2,1,2,1,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1020,1020,s2_2,s2_2,s2_2,s2_2,s2_2,1,2,0,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1020,1020,s5_5,s5_5,s5_5,s5_5,s5_5,1,5,0,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1020,1020,s8_mp,s8_mp,s8_mp,s8_mp,s8_mp,1,8,0,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1020,1020,s12_12,s12_12,s12_12,s12_12,s12_12,1,12,0,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1020,1020,s16_16,s16_16,s16_16,s16_16,s16_16,1,16,0,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1020,1020,s17_80's pop,s17_80's pop,s17_80's pop,s17_80's pop,s17_80's pop,1,17,64,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1020,1020,d6_6,d6_6,d6_6,d6_6,d6_6,1,6,2,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1020,1020,d17_17,d17_17,d17_17,d17_17,d17_17,1,17,2,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1020,1020,sp3_3,sp3_3,sp3_3,sp3_3,sp3_3,1,3,1,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1020,1020,dp4_4,dp4_4,dp4_4,dp4_4,dp4_4,1,4,3,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1021,1021,s13_13,s13_13,s13_13,s13_13,s13_13,1,13,0,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1021,1021,d15_15,d15_15,d15_15,d15_15,d15_15,1,15,2,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1021,1021,sp4_4,sp4_4,sp4_4,sp4_4,sp4_4,1,4,1,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1021,1021,dp5_5,dp5_5,dp5_5,dp5_5,dp5_5,1,5,3,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
EF1297,1021,s,s,s,s,s,2,0,0,0,4,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1022,1022,s4_4,s4_4,s4_4,s4_4,s4_4,1,4,0,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1022,1022,s7_7,s7_7,s7_7,s7_7,s7_7,1,7,0,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1022,1022,s10_10,s10_10,s10_10,s10_10,s10_10,1,10,0,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1022,1022,s18_18,s18_18,s18_18,s18_18,s18_18,1,18,0,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1022,1022,d12_12,d12_12,d12_12,d12_12,d12_12,1,12,2,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1022,1022,d15_15,d15_15,d15_15,d15_15,d15_15,1,15,2,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1022,1022,d18_18,d18_18,d18_18,d18_18,d18_18,1,18,2,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1022,1022,sp1_normal,sp1_normal,sp1_normal,sp1_normal,sp1_normal,1,1,1,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
BF045,1022,s18,s18,s18,s18,s18,3,18,0,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
EF1065,1022,s,s,s,s,s,2,0,0,0,2,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
EF1435,1022,d,d,d,d,d,2,0,2,0,770,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
E0001022,1022,s4_4,s4_4,s4_4,s4_4,s4_4,1,4,0,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
E0001022,1022,s7_7,s7_7,s7_7,s7_7,s7_7,1,7,0,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
E0001022,1022,s10_10,s10_10,s10_10,s10_10,s10_10,1,10,0,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1023,1023,s9_9,s9_9,s9_9,s9_9,s9_9,1,9,0,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1023,1023,s18_18,s18_18,s18_18,s18_18,s18_18,1,18,0,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1023,1023,s22_22,s22_22,s22_22,s22_22,s22_22,1,22,0,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1023,1023,d10_10,d10_10,d10_10,d10_10,d10_10,1,10,2,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1023,1023,d20_20,d20_20,d20_20,d20_20,d20_20,1,20,2,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1023,1023,dp2_jkd,dp2_jkd,dp2_jkd,dp2_jkd,dp2_jkd,1,2,3,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
EF1125,1023,d,d,d,d,d,2,0,2,0,4,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1024,1024,s3_3,s3_3,s3_3,s3_3,s3_3,1,3,0,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1024,1024,s5_5,s5_5,s5_5,s5_5,s5_5,1,5,0,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1024,1024,s16_16,s16_16,s16_16,s16_16,s16_16,1,16,0,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1024,1024,s17_turn,s17_turn,s17_turn,s17_turn,s17_turn,1,17,0,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1024,1024,d17_17,d17_17,d17_17,d17_17,d17_17,1,17,2,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1024,1024,sp5_5,sp5_5,sp5_5,sp5_5,sp5_5,1,5,1,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1024,1024,dp4_4,dp4_4,dp4_4,dp4_4,dp4_4,1,4,3,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
BF035,1024,s16,s16,s16,s16,s16,3,16,0,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
EF1305,1024,d,d,d,d,d,2,0,2,0,2055,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
EF1407,1024,d,d,d,d,d,2,0,2,0,1,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
EF1433,1024,d,d,d,d,d,2,0,2,0,394500,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
EF1453,1024,s_co1,s_co1,s_co1,s_co1,s_co1,2,0,0,0,4,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
EF1453,1024,s_co2,s_co2,s_co2,s_co2,s_co2,2,0,68,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1025,1025,s4_4,s4_4,s4_4,s4_4,s4_4,1,4,0,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1025,1025,s6_6,s6_6,s6_6,s6_6,s6_6,1,6,0,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1025,1025,s9_9,s9_9,s9_9,s9_9,s9_9,1,9,0,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1025,1025,s17_crazy,s17_crazy,s17_crazy,s17_crazy,s17_crazy,1,17,0,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1025,1025,s19_19,s19_19,s19_19,s19_19,s19_19,1,19,0,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1025,1025,d9_9,d9_9,d9_9,d9_9,d9_9,1,9,2,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1025,1025,d21_21,d21_21,d21_21,d21_21,d21_21,1,21,2,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
BF032,1025,s12,s12,s12,s12,s12,3,12,0,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
EF1416,1025,d,d,d,d,d,2,0,2,0,5,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
EF1423,1025,d,d,d,d,d,2,0,2,0,7,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
EF1431,1025,d,d,d,d,d,2,0,2,0,770,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
E0001025,1025,s4_4,s4_4,s4_4,s4_4,s4_4,1,4,0,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
E0001025,1025,s6_6,s6_6,s6_6,s6_6,s6_6,1,6,0,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
E0001025,1025,s9_9,s9_9,s9_9,s9_9,s9_9,1,9,0,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1026,1026,s3_3,s3_3,s3_3,s3_3,s3_3,1,3,0,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1026,1026,s6_6,s6_6,s6_6,s6_6,s6_6,1,6,0,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1026,1026,s8_8,s8_8,s8_8,s8_8,s8_8,1,8,0,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1026,1026,s17_17,s17_17,s17_17,s17_17,s17_17,1,17,0,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1026,1026,d10_10,d10_10,d10_10,d10_10,d10_10,1,10,2,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1026,1026,d18_18,d18_18,d18_18,d18_18,d18_18,1,18,2,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1026,1026,dp1_jkd,dp1_jkd,dp1_jkd,dp1_jkd,dp1_jkd,1,1,3,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
BF034,1026,s13,s13,s13,s13,s13,3,13,0,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1027,1027,s4_4,s4_4,s4_4,s4_4,s4_4,1,4,0,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1027,1027,s7_7,s7_7,s7_7,s7_7,s7_7,1,7,0,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1027,1027,s10_10,s10_10,s10_10,s10_10,s10_10,1,10,0,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1027,1027,s17_17,s17_17,s17_17,s17_17,s17_17,1,17,0,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1027,1027,d11_11,d11_11,d11_11,d11_11,d11_11,1,11,2,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1027,1027,d20_20,d20_20,d20_20,d20_20,d20_20,1,20,2,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
1027,1027,dp3_freestyle,dp3_freestyle,dp3_freestyle,dp3_freestyle,dp3_freestyle,1,3,3,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
BF040,1027,s16,s16,s16,s16,s16,3,16,0,0,0,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
EF1234,1027,s,s,s,s,s,2,0,0,0,6,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
EF1440,1027,d,d,d,d,d,2,0,2,0,1541,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
EF1457,1027,s_co1,s_co1,s_co1,s_co1,s_co1,2,0,0,0,7,NO_STRING,NO_STRING,NO_STRING,NO_STRING,NO_STRING,4294967295,4294967295,4294967295,
